claim_id,policy_id,customer_id,age,gender,region,policy_type,premium,claim_amount,claim_date,accident_type,vehicle_age,has_previous_claims,claim_status,hospital_visits,settlement_amount,fraud_flag,description
CLM505508,POL100005,CUST200463,63,female,nairobi,third-party,7892.59,20795.71,2021-01-06,rollover,5.0,True,rejected,0,0.0,True,customer reports theft
CLM504531,POL100869,CUST200473,42,male,nairobi,fire & theft,27444.37,22323.43,2018-08-16,fire,7.0,True,closed,3,22323.43,True,major collision - multiple injuries
CLM501382,POL100548,CUST202369,33,male,coast,comprehensive,27836.22,31046.21,2024-10-02,head-on,3.0,True,settled,2,31046.21,True,claim for water damage (flood)
CLM510889,POL100258,CUST201489,32,female,nairobi,comprehensive,15632.54,34099.01,2018-12-11,rollover,1.0,True,settled,0,34099.01,True,unknown cause
CLM510579,POL100365,CUST202340,39,male,nairobi,comprehensive,19658.14,177906.19,2018-01-14,head-on,2.0,True,closed,2,177906.19,True,minor bumper damage
CLM509473,POL101186,CUST201075,38,male,naivasha,third-party,29284.98,25068.9,2018-09-05,head-on,10.0,True,open,3,0.0,True,rear ended on highway
CLM511269,POL100119,CUST202367,27,other,coast,third-party,15109.92,6742.87,2024-07-15,head-on,2.0,True,settled,1,6742.87,True,claim for water damage (flood)
CLM503194,POL100096,CUST202589,64,male,kisumu,third-party,27737.58,151.14,2022-03-24,head-on,0.0,True,pending,1,0.0,True,unknown cause
CLM511815,POL100885,CUST202389,38,female,nairobi,fire & theft,32655.56,71401.01,2020-04-26,fire,0.0,True,open,2,0.0,True,minor bumper damage
CLM509736,POL100561,CUST200505,21,other,nairobi,third-party,12387.22,176363.8,2022-05-07,side-impact,4.0,True,closed,0,176363.8,True,rear ended on highway
CLM500506,POL100815,CUST202048,20,female,nairobi,fire & theft,24647.65,37127.8,2019-06-15,slip,2.0,True,closed,1,37127.8,True,minor bumper damage
CLM506312,POL101119,CUST200473,22,other,nakuru,fire & theft,11821.4,21993.57,2024-09-02,theft,10.0,True,closed,2,21993.57,True,fire damage in engine
CLM504546,POL101133,CUST200229,39,male,coast,unknown,10938.46,7362.46,2023-08-31,head-on,9.0,True,closed,1,7362.46,True,major collision - multiple injuries
CLM505386,POL101044,CUST201796,45,other,naivasha,comprehensive,23408.91,22443.81,2021-10-09,rear-end,7.0,True,closed,0,22443.81,True,major collision - multiple injuries
CLM503513,POL100309,CUST201462,46,male,nakuru,third-party,13474.81,47698.57,2019-08-12,unknown,1.0,True,closed,0,47698.57,True,claim for water damage (flood)
CLM511701,POL100834,CUST201248,45,male,eldoret,fire & theft,25838.91,33287.07,2020-02-13,side-impact,8.0,True,pending,0,0.0,True,claim for water damage (flood)
CLM509127,POL100463,CUST201472,47,male,nairobi,third-party,10399.98,17378.26,2020-03-02,rollover,7.0,True,rejected,2,0.0,True,vehicle theft reported
CLM505840,POL100717,CUST200457,47,male,nairobi,third-party,19948.19,16258.43,2020-02-11,fire,12.0,True,settled,4,16258.43,True,duplicate submission
CLM508809,POL101034,CUST201563,46,female,mombasa,third-party,23066.48,14480.91,2022-05-30,rear-end,9.0,True,rejected,1,0.0,True,claim processing - awaiting docs
CLM504413,POL100919,CUST202485,41,other,naivasha,third-party,11967.36,21516.98,2021-10-22,slip,8.0,True,closed,3,21516.98,True,duplicate submission
CLM507820,POL101063,CUST202045,65,female,eldoret,third-party,1000.0,13435.46,2020-12-13,head-on,3.0,True,settled,1,13435.46,True,rear ended on highway
CLM504552,POL101083,CUST200500,49,other,coast,third-party,2486.47,25467.96,2020-04-25,rear-end,0.0,True,closed,0,25467.96,True,claim processing - awaiting docs
CLM507561,POL100677,CUST201929,48,male,eldoret,comprehensive,18513.58,6409.0,2023-12-28,side-impact,7.0,True,open,2,0.0,True,small scratch while parking
CLM501881,POL100455,CUST201022,57,male,nakuru,third-party,16435.59,27251.66,2024-01-20,rollover,6.0,True,closed,1,27251.66,True,slip and fall - claim for medical
CLM502389,POL100202,CUST200551,50,other,nakuru,comprehensive,1000.0,13700.84,2022-12-18,rollover,5.0,True,pending,1,0.0,True,major collision - multiple injuries
CLM511864,POL100684,CUST200827,42,male,nairobi,comprehensive,7962.8,17403.08,2021-09-30,rollover,4.0,True,closed,0,17403.08,True,customer reports theft
CLM506109,POL100993,CUST202584,53,female,eldoret,fire & theft,8079.61,29422.01,2021-03-18,theft,7.0,True,closed,1,29422.01,True,fire damage in engine
CLM511096,POL100497,CUST200935,31,female,nairobi,third-party,10935.78,27356.63,2019-07-16,side-impact,2.0,True,closed,0,27356.63,True,rear ended on highway
CLM506130,POL100344,CUST200389,41,male,eldoret,comprehensive,23254.52,131457.99,2020-06-18,head-on,5.0,True,closed,0,131457.99,True,unknown cause
CLM509285,POL100734,CUST200587,18,female,nairobi,comprehensive,22557.33,182484.4,2021-05-31,unknown,2.0,True,closed,2,182484.4,True,unknown cause
CLM508702,POL100969,CUST200494,39,female,nairobi,comprehensive,20710.0,6854.21,2019-07-05,head-on,2.0,True,closed,1,6854.21,True,claim processing - awaiting docs
CLM500394,POL100188,CUST200254,22,other,mombasa,fire & theft,12602.59,19246.93,2018-11-16,unknown,12.0,True,settled,2,19246.93,True,claim processing - awaiting docs
CLM511742,POL100454,CUST201781,39,male,naivasha,comprehensive,3598.81,32572.75,2023-08-23,fire,0.0,True,pending,1,0.0,True,claim processing - awaiting docs
CLM506830,POL100033,CUST200544,43,male,coast,fire & theft,8484.49,116852.22,2019-03-05,fire,9.0,True,settled,2,116852.22,True,claim processing - awaiting docs
CLM510614,POL101039,CUST201618,34,female,naivasha,comprehensive,18681.8,2070.31,2018-06-04,slip,4.0,True,rejected,1,0.0,True,duplicate submission
CLM505422,POL101187,CUST202085,43,female,nakuru,comprehensive,15080.12,32759.5,2020-02-13,fire,0.0,True,open,1,0.0,True,vehicle theft reported
CLM509881,POL101046,CUST200358,31,female,coast,fire & theft,11904.15,45856.2,2024-06-12,rear-end,2.0,True,closed,1,45856.2,True,claim processing - awaiting docs
CLM501226,POL100689,CUST202394,45,male,mombasa,comprehensive,18292.53,65273.71,2018-05-01,fire,8.0,True,closed,3,65273.71,True,rear ended on highway
CLM500700,POL100897,CUST200584,44,other,eldoret,comprehensive,19674.51,18492.86,2023-08-25,theft,4.0,True,settled,0,18492.86,True,minor bumper damage
CLM508511,POL101000,CUST200230,42,male,nakuru,fire & theft,6184.44,38768.43,2019-06-27,head-on,9.0,True,closed,2,38768.43,True,claim processing - awaiting docs
CLM502074,POL100474,CUST201592,41,other,nairobi,third-party,22016.88,29882.74,2023-12-06,fire,6.0,True,pending,0,0.0,True,fire damage in engine
CLM502361,POL100772,CUST201915,51,male,mombasa,third-party,2428.09,4682.68,2023-12-29,rollover,3.0,True,rejected,0,0.0,True,claim processing - awaiting docs
CLM505411,POL100739,CUST200140,18,male,nairobi,comprehensive,19018.58,19732.83,2021-08-31,unknown,8.0,True,open,1,0.0,True,minor bumper damage
CLM510992,POL100515,CUST201372,29,male,mombasa,comprehensive,22933.37,34533.51,2019-05-11,unknown,8.0,True,open,1,0.0,True,major collision - multiple injuries
CLM507093,POL100937,CUST202170,51,male,coast,fire & theft,28320.88,6600.95,2023-03-16,theft,6.0,True,open,0,0.0,True,claim for water damage (flood)
CLM500110,POL100141,CUST201933,42,male,kisumu,fire & theft,13528.13,20276.51,2019-07-09,slip,6.0,True,rejected,0,0.0,True,unknown cause
CLM501469,POL100741,CUST201837,32,female,coast,third-party,22717.39,190653.42,2023-05-21,slip,6.0,True,closed,0,190653.42,True,fire damage in engine
CLM506550,POL101293,CUST200099,50,female,nairobi,third-party,4191.53,24166.57,,head-on,7.0,True,open,1,0.0,True,duplicate submission
CLM511584,POL101033,CUST201354,28,female,kisumu,comprehensive,1000.0,394.62,2021-04-08,theft,2.0,True,settled,0,394.62,True,minor bumper damage
CLM509751,POL100010,CUST202090,45,male,naivasha,fire & theft,12612.86,46046.0,2019-12-08,unknown,6.0,True,rejected,1,0.0,True,unknown cause
CLM508449,POL100876,CUST202043,35,other,mombasa,fire & theft,12888.02,17634.76,2018-08-29,slip,8.0,True,settled,1,17634.76,True,rear ended on highway
CLM504971,POL100368,CUST200717,29,male,mombasa,third-party,11397.87,29684.61,2021-05-01,side-impact,3.0,True,rejected,2,0.0,True,slip and fall - claim for medical
CLM511211,POL100574,CUST200233,36,female,unknown,comprehensive,26572.17,9071.61,2022-02-18,head-on,10.0,True,pending,1,0.0,True,customer reports theft
CLM502313,POL101117,CUST202140,42,male,mombasa,fire & theft,20653.67,10790.77,2019-05-26,unknown,4.0,True,pending,0,0.0,True,unknown cause
CLM510182,POL100020,CUST202507,26,female,naivasha,third-party,27383.95,20763.87,2018-05-29,unknown,7.0,True,settled,0,20763.87,True,customer reports theft
CLM502909,POL100217,CUST200605,18,other,eldoret,fire & theft,19525.29,8896.46,2019-05-24,unknown,3.0,True,rejected,0,0.0,True,duplicate submission
CLM502951,POL100829,CUST202121,43,female,eldoret,third-party,11200.05,138723.91,2019-07-21,side-impact,6.0,True,closed,2,138723.91,True,claim for water damage (flood)
CLM501578,POL100997,CUST202207,37,male,coast,third-party,2954.02,32599.17,2019-07-15,theft,10.0,True,pending,2,0.0,True,duplicate submission
CLM506879,POL100538,CUST200165,47,other,kisumu,third-party,15346.85,1291.31,2023-09-05,unknown,7.0,True,rejected,2,0.0,True,fire damage in engine
CLM504152,POL100585,CUST202344,35,male,mombasa,third-party,18839.46,25976.16,2018-09-13,slip,5.0,True,open,0,0.0,True,duplicate submission
CLM502664,POL100637,CUST201483,35,other,coast,comprehensive,6240.88,43990.26,2019-01-25,unknown,6.0,True,open,2,0.0,True,major collision - multiple injuries
CLM511297,POL101208,CUST201229,52,male,mombasa,fire & theft,5903.92,19671.99,2024-06-11,unknown,8.0,True,closed,2,19671.99,True,vehicle theft reported
CLM509217,POL100788,CUST201014,20,male,eldoret,fire & theft,11088.48,41050.68,2020-04-07,rear-end,7.0,True,closed,1,41050.68,True,claim processing - awaiting docs
CLM510274,POL101096,CUST201295,55,female,nairobi,fire & theft,21427.21,4951.64,2018-04-04,head-on,2.0,True,rejected,1,0.0,True,minor bumper damage
CLM509356,POL101139,CUST200245,51,other,coast,comprehensive,14383.82,29522.54,2022-09-09,slip,9.0,True,open,2,0.0,True,customer reports theft
CLM508679,POL100327,CUST201330,63,other,nairobi,third-party,6208.15,16993.88,2024-10-13,fire,3.0,True,settled,0,16993.88,True,claim processing - awaiting docs
CLM508646,POL101182,CUST200677,41,other,coast,comprehensive,2856.13,28780.2,2021-01-19,unknown,6.0,True,closed,0,28780.2,True,vehicle theft reported
CLM502304,POL101109,CUST201676,29,female,coast,fire & theft,13769.72,17848.65,2019-05-16,unknown,4.0,True,settled,3,17848.65,True,major collision - multiple injuries
CLM509408,POL101295,CUST200617,46,male,nakuru,comprehensive,16147.14,23831.35,2021-05-03,unknown,6.0,True,closed,1,23831.35,True,slip and fall - claim for medical
CLM510376,POL100744,CUST200155,28,other,mombasa,comprehensive,15283.63,40672.06,2024-05-07,fire,5.0,True,closed,2,40672.06,True,minor bumper damage
CLM502493,POL101156,CUST200571,57,male,nakuru,comprehensive,16608.38,39365.78,2021-01-30,fire,10.0,True,closed,1,39365.78,True,vehicle theft reported
CLM507351,POL100433,CUST201013,41,male,mombasa,fire & theft,10804.55,20820.07,2020-06-19,unknown,4.0,True,settled,1,20820.07,True,major collision - multiple injuries
CLM510815,POL101266,CUST202165,60,female,nairobi,comprehensive,11040.2,17218.14,2018-04-18,head-on,2.0,True,settled,2,17218.14,True,unknown cause
CLM505223,POL101150,CUST202400,55,female,coast,fire & theft,1000.0,12188.79,2018-03-08,side-impact,0.0,True,rejected,0,0.0,True,small scratch while parking
CLM509456,POL100278,CUST200044,65,male,naivasha,fire & theft,18986.16,43965.73,2023-08-19,unknown,6.0,True,settled,2,43965.73,True,customer reports theft
CLM510118,POL100253,CUST202361,35,female,nairobi,fire & theft,30822.46,30050.5,2020-10-29,fire,6.0,True,rejected,0,0.0,True,fire damage in engine
CLM505172,POL101022,CUST202376,27,male,coast,third-party,7988.29,34047.12,2020-06-10,unknown,7.0,True,pending,1,0.0,True,fire damage in engine
CLM507951,POL100287,CUST202422,51,other,nairobi,fire & theft,9748.66,21689.17,2018-08-31,slip,7.0,True,rejected,0,0.0,True,duplicate submission
CLM504510,POL101065,CUST200366,46,female,nairobi,third-party,24037.07,44219.45,2020-11-04,unknown,6.0,True,closed,2,44219.45,True,slip and fall - claim for medical
CLM511769,POL101110,CUST200482,48,other,mombasa,fire & theft,18645.37,191791.12,2021-04-25,slip,3.0,True,settled,1,191791.12,True,small scratch while parking
CLM506257,POL100738,CUST200687,25,other,nairobi,unknown,17538.05,41612.22,2021-03-19,rollover,6.0,True,open,2,0.0,True,duplicate submission
CLM510868,POL101280,CUST200968,50,other,nakuru,unknown,4917.46,29893.12,2019-02-16,rollover,7.0,True,closed,0,29893.12,True,unknown cause
CLM500594,POL100506,CUST200138,26,male,naivasha,comprehensive,12075.95,17730.51,2022-03-28,fire,0.0,True,open,1,0.0,True,customer reports theft
CLM506439,POL100556,CUST202327,43,male,naivasha,comprehensive,22958.32,33233.71,2022-09-11,fire,8.0,True,closed,1,33233.71,True,major collision - multiple injuries
CLM500761,POL100771,CUST202255,52,other,nairobi,comprehensive,11994.93,40266.71,2020-11-09,unknown,8.0,True,settled,3,40266.71,True,unknown cause
CLM506062,POL100165,CUST202593,38,other,eldoret,third-party,16698.12,45589.45,2021-10-18,head-on,8.0,True,closed,2,45589.45,True,fire damage in engine
CLM505814,POL101146,CUST201467,24,female,nairobi,comprehensive,14186.01,30812.34,2020-04-19,unknown,7.0,True,settled,1,30812.34,True,minor bumper damage
CLM507305,POL100618,CUST201029,45,other,eldoret,comprehensive,17903.73,2789.3,2019-08-04,rear-end,10.0,True,settled,1,2789.3,True,slip and fall - claim for medical
CLM503457,POL101292,CUST201511,43,female,eldoret,fire & theft,26674.64,10216.05,2024-02-12,side-impact,6.0,True,open,0,0.0,True,fire damage in engine
CLM504060,POL100889,CUST201574,54,female,eldoret,comprehensive,18550.89,7737.59,2020-04-12,head-on,7.0,True,settled,0,7737.59,True,duplicate submission
CLM502712,POL101273,CUST202411,45,other,nakuru,comprehensive,18775.28,171965.91,2024-05-17,fire,4.0,True,settled,0,171965.91,True,customer reports theft
CLM504771,POL100457,CUST200216,54,female,coast,fire & theft,7797.22,21954.09,2019-01-19,rollover,6.0,True,closed,0,21954.09,True,duplicate submission
CLM503858,POL100164,CUST202356,29,female,coast,fire & theft,14222.77,10959.06,2019-04-19,unknown,9.0,True,settled,0,10959.06,True,slip and fall - claim for medical
CLM501354,POL100733,CUST200756,47,other,coast,third-party,12085.68,50376.37,2022-11-14,head-on,7.0,True,pending,1,0.0,True,rear ended on highway
CLM507580,POL100665,CUST202529,39,female,coast,third-party,14246.16,119557.47,2019-07-01,unknown,5.0,True,closed,1,119557.47,True,unknown cause
CLM503131,POL100651,CUST200646,58,male,nairobi,comprehensive,15678.38,15274.05,2024-09-10,slip,5.0,True,open,1,0.0,True,unknown cause
CLM505871,POL101126,CUST200912,39,male,naivasha,third-party,12323.31,3676.37,2018-06-11,rollover,3.0,True,pending,2,0.0,True,customer reports theft
CLM504721,POL100375,CUST201900,34,male,nairobi,fire & theft,12192.05,13553.8,2021-01-09,unknown,4.0,True,settled,1,13553.8,True,minor bumper damage
CLM501915,POL100723,CUST202408,26,female,eldoret,third-party,21633.72,44269.42,2024-03-25,unknown,1.0,True,closed,1,44269.42,True,claim processing - awaiting docs
CLM501604,POL100864,CUST201431,32,other,nairobi,comprehensive,13398.13,302720.08,2022-08-05,head-on,10.0,True,closed,3,302720.08,True,slip and fall - claim for medical
CLM504158,POL101048,CUST200511,44,female,naivasha,third-party,7158.33,193793.1,2018-12-20,side-impact,3.0,True,open,0,0.0,True,duplicate submission
CLM502567,POL100552,CUST200928,39,other,naivasha,fire & theft,11879.03,45086.09,2022-07-18,unknown,7.0,True,open,2,0.0,True,unknown cause
CLM502273,POL100876,CUST200644,48,female,coast,fire & theft,16448.9,240168.34,2020-06-10,rollover,5.0,True,closed,1,240168.34,True,minor bumper damage
CLM508031,POL100746,CUST200660,48,female,nairobi,fire & theft,21384.06,17810.61,2020-05-02,side-impact,3.0,True,open,0,0.0,True,claim for water damage (flood)
CLM511768,POL100190,CUST200137,50,female,naivasha,comprehensive,24936.34,22308.01,2019-05-11,rollover,8.0,True,rejected,1,0.0,True,unknown cause
CLM502177,POL101227,CUST200386,38,male,nakuru,third-party,10679.89,26492.28,2019-01-28,rear-end,6.0,True,closed,1,26492.28,True,customer reports theft
CLM500610,POL101057,CUST200058,37,other,nakuru,comprehensive,23934.67,22796.24,2018-09-24,unknown,2.0,True,pending,3,0.0,True,slip and fall - claim for medical
CLM508357,POL101062,CUST201704,53,other,mombasa,fire & theft,11219.47,37535.5,2020-11-06,rollover,2.0,True,open,1,0.0,True,small scratch while parking
CLM506409,POL100607,CUST201053,28,female,naivasha,comprehensive,7019.42,27803.44,2019-07-17,head-on,7.0,True,rejected,2,0.0,True,fire damage in engine
CLM506222,POL100703,CUST201059,45,male,naivasha,comprehensive,18491.38,19567.79,2024-03-21,rollover,5.0,True,rejected,1,0.0,True,major collision - multiple injuries
CLM506972,POL101295,CUST202005,34,female,naivasha,third-party,15689.54,1141.95,2019-07-29,unknown,4.0,True,pending,0,0.0,True,unknown cause
CLM505014,POL100898,CUST200753,46,other,mombasa,comprehensive,23104.46,30067.12,2019-02-25,rear-end,6.0,True,rejected,2,0.0,True,vehicle theft reported
CLM510696,POL100004,CUST202289,45,male,nairobi,fire & theft,22456.75,8828.83,2019-02-17,head-on,8.0,True,settled,2,8828.83,True,major collision - multiple injuries
CLM502912,POL100842,CUST201292,48,other,nairobi,third-party,9194.66,19441.73,2021-05-06,unknown,2.0,True,pending,0,0.0,True,vehicle theft reported
CLM500712,POL101273,CUST202417,32,other,mombasa,third-party,28339.06,112967.59,2020-02-26,rear-end,7.0,True,settled,1,112967.59,True,duplicate submission
CLM510931,POL100394,CUST201177,40,male,naivasha,third-party,12817.56,54968.16,2022-02-08,unknown,6.0,True,rejected,0,0.0,True,claim processing - awaiting docs
CLM503809,POL100269,CUST201279,42,female,mombasa,third-party,23840.91,10697.37,2023-02-26,head-on,4.0,True,pending,1,0.0,True,vehicle theft reported
CLM505672,POL100691,CUST200496,32,male,coast,comprehensive,5691.07,202339.46,2019-11-18,rollover,6.0,True,settled,0,202339.46,True,vehicle theft reported
CLM510733,POL101240,CUST202173,55,male,nairobi,third-party,1120.07,161677.38,2018-11-22,theft,4.0,True,settled,0,161677.38,True,major collision - multiple injuries
CLM507374,POL101000,CUST201743,48,male,naivasha,comprehensive,3880.87,1466.41,2024-01-22,unknown,3.0,True,closed,3,1466.41,True,small scratch while parking
CLM510233,POL100977,CUST201828,52,other,unknown,third-party,1436.76,34586.87,2020-12-01,head-on,7.0,True,pending,1,0.0,True,slip and fall - claim for medical
CLM509305,POL100619,CUST200642,40,male,nairobi,third-party,22977.76,1264.17,2021-03-28,theft,11.0,True,open,1,0.0,True,rear ended on highway
CLM500307,POL100662,CUST201054,30,female,coast,comprehensive,8846.86,5901.45,2018-09-13,rear-end,7.0,True,settled,0,5901.45,True,vehicle theft reported
CLM504845,POL100798,CUST200067,35,other,naivasha,fire & theft,10682.2,33664.31,2018-09-11,head-on,6.0,True,settled,1,33664.31,True,claim for water damage (flood)
CLM511574,POL100621,CUST200746,38,male,mombasa,comprehensive,4843.1,45205.71,2022-10-28,unknown,7.0,True,closed,0,45205.71,True,minor bumper damage
CLM505781,POL100589,CUST202466,35,female,nakuru,comprehensive,13985.59,38591.45,2022-05-10,unknown,5.0,True,pending,1,0.0,True,slip and fall - claim for medical
CLM504915,POL100123,CUST200593,67,other,coast,fire & theft,13858.18,9553.81,2021-06-25,head-on,1.0,True,pending,1,0.0,True,duplicate submission
CLM501451,POL101087,CUST201075,60,male,coast,third-party,18073.67,21616.4,2020-09-03,fire,4.0,True,open,4,0.0,True,vehicle theft reported
CLM505269,POL100530,CUST201458,38,female,naivasha,comprehensive,1000.0,262886.99,2018-08-17,rollover,4.0,True,open,0,0.0,True,duplicate submission
CLM508609,POL100959,CUST200425,31,female,nakuru,comprehensive,18143.33,46088.43,2024-08-30,head-on,7.0,True,closed,2,46088.43,True,claim for water damage (flood)
CLM508878,POL100315,CUST200304,44,female,nairobi,comprehensive,9394.34,13259.14,2020-05-09,fire,3.0,True,settled,2,13259.14,True,customer reports theft
CLM506430,POL100165,CUST200909,46,female,nakuru,comprehensive,9088.39,17658.1,2018-09-12,theft,1.0,True,pending,2,0.0,True,customer reports theft
CLM507194,POL101012,CUST202250,56,other,naivasha,fire & theft,4785.33,7958.17,2018-08-08,unknown,6.0,True,closed,1,7958.17,True,duplicate submission
CLM505392,POL100668,CUST200164,27,female,coast,fire & theft,19174.54,22556.07,2018-06-18,theft,0.0,True,open,0,0.0,True,slip and fall - claim for medical
CLM505944,POL100480,CUST201698,50,other,nairobi,comprehensive,8819.47,26956.57,2021-03-12,unknown,5.0,True,settled,1,26956.57,True,small scratch while parking
CLM510936,POL100775,CUST201570,38,female,naivasha,fire & theft,18420.88,26370.12,2023-07-30,rollover,6.0,True,rejected,0,0.0,True,unknown cause
CLM500642,POL100024,CUST202146,45,female,naivasha,third-party,13601.44,23325.03,2019-02-09,fire,4.0,True,closed,2,23325.03,True,vehicle theft reported
CLM509134,POL101284,CUST201536,18,male,nairobi,fire & theft,20210.94,22016.22,2019-02-04,fire,4.0,True,open,1,0.0,True,customer reports theft
CLM508313,POL100622,CUST201061,22,male,coast,fire & theft,11710.26,31126.87,2021-04-03,unknown,0.0,True,pending,0,0.0,True,unknown cause
CLM503398,POL101146,CUST201442,31,other,eldoret,comprehensive,27957.91,34640.16,2024-05-28,rear-end,8.0,True,pending,0,0.0,True,vehicle theft reported
CLM503897,POL100318,CUST200403,34,female,nakuru,comprehensive,13546.64,804.56,2019-11-20,unknown,2.0,True,rejected,0,0.0,True,slip and fall - claim for medical
CLM511461,POL101296,CUST201033,42,female,mombasa,third-party,12970.19,34244.19,2018-08-26,unknown,5.0,True,closed,0,34244.19,True,duplicate submission
CLM511953,POL100321,CUST201003,53,female,nakuru,third-party,12877.32,23271.17,2021-05-12,head-on,3.0,True,settled,1,23271.17,True,claim processing - awaiting docs
CLM511549,POL100739,CUST200571,47,other,mombasa,comprehensive,11423.55,41193.0,2022-05-28,side-impact,2.0,True,closed,2,41193.0,True,customer reports theft
CLM500933,POL100183,CUST202450,38,other,naivasha,third-party,12668.08,11706.56,2019-06-26,theft,5.0,True,rejected,0,0.0,True,major collision - multiple injuries
CLM501231,POL100696,CUST202306,28,male,nakuru,fire & theft,20784.3,21282.7,2018-04-06,theft,0.0,True,rejected,0,0.0,True,duplicate submission
CLM506717,POL100469,CUST202468,22,female,nairobi,third-party,13923.65,2394.41,2024-04-20,side-impact,4.0,True,open,0,0.0,True,customer reports theft
CLM501606,POL100721,CUST201713,45,female,coast,comprehensive,21924.47,13524.19,2019-07-03,side-impact,3.0,True,closed,1,13524.19,True,claim for water damage (flood)
CLM504704,POL100384,CUST202189,41,male,naivasha,fire & theft,14309.31,22000.75,2022-03-01,unknown,2.0,True,pending,2,0.0,True,customer reports theft
CLM500586,POL100245,CUST201820,18,other,nakuru,third-party,20239.8,32161.98,2019-07-15,side-impact,2.0,True,settled,1,32161.98,True,major collision - multiple injuries
CLM510120,POL100116,CUST201702,58,other,nairobi,comprehensive,21681.79,37741.87,2024-04-06,fire,5.0,True,closed,0,37741.87,True,minor bumper damage
CLM501508,POL100269,CUST200037,63,male,nakuru,fire & theft,11998.25,135958.77,2021-04-07,head-on,8.0,True,settled,1,135958.77,True,unknown cause
CLM508522,POL100934,CUST202206,39,other,nairobi,third-party,15107.59,17114.96,2018-11-13,slip,1.0,True,open,1,0.0,True,claim for water damage (flood)
CLM504312,POL100133,CUST201612,35,female,nairobi,fire & theft,17436.65,18620.67,2018-10-11,head-on,1.0,True,closed,1,18620.67,True,fire damage in engine
CLM503438,POL100417,CUST201567,39,male,nairobi,third-party,4502.69,48206.94,2021-07-07,unknown,5.0,True,settled,1,48206.94,True,fire damage in engine
CLM505930,POL100827,CUST200790,24,female,mombasa,third-party,11622.35,44035.83,2024-10-03,unknown,5.0,True,closed,1,44035.83,True,claim for water damage (flood)
CLM506112,POL100369,CUST200818,33,other,eldoret,fire & theft,17943.4,1890.93,2019-04-04,side-impact,3.0,True,rejected,1,0.0,True,customer reports theft
CLM501890,POL101203,CUST202596,25,female,coast,comprehensive,31452.69,12937.25,2019-06-19,rear-end,6.0,True,open,2,0.0,True,small scratch while parking
CLM510038,POL100120,CUST201198,39,female,eldoret,third-party,20826.61,18991.88,2019-07-12,side-impact,2.0,True,closed,1,18991.88,True,vehicle theft reported
CLM511322,POL100291,CUST200192,37,female,mombasa,fire & theft,13654.76,33810.28,2020-05-10,unknown,2.0,True,closed,0,33810.28,True,customer reports theft
CLM502746,POL100126,CUST200104,38,other,mombasa,fire & theft,5011.35,23102.25,2018-02-15,theft,2.0,True,settled,2,23102.25,True,vehicle theft reported
CLM504783,POL101221,CUST201208,18,other,nakuru,fire & theft,8523.56,43145.01,2023-04-10,unknown,1.0,True,closed,1,43145.01,True,duplicate submission
CLM500810,POL101043,CUST200592,18,male,kisumu,comprehensive,10404.94,25022.57,2020-11-09,unknown,3.0,True,settled,2,25022.57,True,vehicle theft reported
CLM506256,POL100233,CUST200383,56,male,nairobi,comprehensive,17652.35,18064.9,2022-12-18,unknown,5.0,True,closed,0,18064.9,True,fire damage in engine
CLM505859,POL100998,CUST201369,43,male,coast,third-party,7211.17,45537.28,2024-09-04,fire,3.0,True,open,0,0.0,True,minor bumper damage
CLM507133,POL100760,CUST200906,43,female,naivasha,third-party,4243.69,10267.73,2018-02-19,rear-end,0.0,True,settled,1,10267.73,True,unknown cause
CLM508518,POL101086,CUST202041,18,female,kisumu,unknown,12034.4,2705.37,2022-09-28,unknown,7.0,True,pending,1,0.0,True,fire damage in engine
CLM501855,POL100894,CUST201874,60,female,nakuru,third-party,1000.0,227927.54,2023-08-27,unknown,8.0,True,closed,3,227927.54,True,slip and fall - claim for medical
CLM511288,POL100442,CUST201308,45,female,eldoret,fire & theft,25407.73,6161.69,2023-03-31,rear-end,5.0,True,closed,1,6161.69,True,claim processing - awaiting docs
CLM504008,POL101111,CUST201083,55,male,mombasa,fire & theft,13107.33,39770.92,2023-11-07,theft,6.0,True,open,2,0.0,True,small scratch while parking
CLM511172,POL101282,CUST201488,40,female,coast,fire & theft,13094.64,145068.68,2020-03-28,rollover,0.0,True,closed,0,145068.68,True,vehicle theft reported
CLM502265,POL100796,CUST200393,55,male,nakuru,fire & theft,20475.38,29901.97,2021-02-13,rear-end,8.0,True,settled,3,29901.97,True,rear ended on highway
CLM503521,POL100554,CUST201773,37,female,naivasha,fire & theft,10066.85,21763.56,2018-05-15,slip,0.0,True,open,1,0.0,True,minor bumper damage
CLM505834,POL101158,CUST202399,34,male,nakuru,fire & theft,26680.08,21756.12,2019-07-24,slip,1.0,True,settled,1,21756.12,True,slip and fall - claim for medical
CLM508380,POL101111,CUST202035,55,male,nakuru,third-party,17188.9,15424.52,2023-06-09,slip,5.0,True,rejected,0,0.0,True,rear ended on highway
CLM502491,POL100738,CUST201755,56,female,nairobi,fire & theft,18647.75,7947.04,2018-06-18,fire,13.0,True,closed,0,7947.04,True,unknown cause
CLM511258,POL100832,CUST200981,55,other,coast,fire & theft,11227.92,5160.56,2023-09-13,unknown,4.0,True,rejected,0,0.0,True,claim processing - awaiting docs
CLM504381,POL101193,CUST201470,37,female,eldoret,comprehensive,15814.45,14062.94,2018-12-24,unknown,3.0,True,closed,0,14062.94,True,customer reports theft
